trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,shape_dist_traveled,timepoint
163,09:10:00,09:10:00,432,2,BAB JEDID,0,.3,0
163,09:11:00,09:11:00,402,3,CITE M.ALI (Aller),0,1.4,0
163,09:12:00,09:12:00,311,4,Ecole Beit Al Hikma,0,2.4,0
163,09:13:00,09:13:00,101,5,Manufacture des tabacs,0,3.1,0
163,09:13:00,09:13:00,96,6,Ecole 02 Mars 1934,0,3.4,0
163,09:14:00,09:14:00,429,7,Immeubles El Mansourah,0,3.9,0
163,09:21:00,09:21:00,427,8,FACULTE,0,10.9,0
164,09:40:00,09:40:00,427,1,FACULTE,0,0,0
164,09:47:00,09:47:00,429,2,Immeubles El Mansourah,0,7,0
164,09:48:00,09:48:00,96,3,Ecole 02 Mars 1934,0,7.5,0
164,09:48:00,09:48:00,101,4,Manufacture des tabacs,0,7.8,0
164,09:49:00,09:49:00,311,5,Ecole Beit Al Hikma,0,8.5,0
164,09:50:00,09:50:00,402,6,CITE M.ALI (Aller),0,9.5,0
164,09:51:00,09:51:00,432,7,BAB JEDID,0,10.6,0
164,09:51:00,09:51:00,433,8,BAB KHOUKHA,0,10.9,0
165,10:10:00,10:10:00,433,1,BAB KHOUKHA,0,0,0
165,10:10:00,10:10:00,432,2,BAB JEDID,0,.3,0
165,10:11:00,10:11:00,402,3,CITE M.ALI (Aller),0,1.4,0
165,10:12:00,10:12:00,311,4,Ecole Beit Al Hikma,0,2.4,0
165,10:13:00,10:13:00,101,5,Manufacture des tabacs,0,3.1,0
165,10:13:00,10:13:00,96,6,Ecole 02 Mars 1934,0,3.4,0
165,10:14:00,10:14:00,429,7,Immeubles El Mansourah,0,3.9,0
165,10:21:00,10:21:00,427,8,FACULTE,0,10.9,0
166,10:40:00,10:40:00,427,1,FACULTE,0,0,0
166,10:47:00,10:47:00,429,2,Immeubles El Mansourah,0,7,0
166,10:48:00,10:48:00,96,3,Ecole 02 Mars 1934,0,7.5,0
166,10:48:00,10:48:00,101,4,Manufacture des tabacs,0,7.8,0
166,10:49:00,10:49:00,311,5,Ecole Beit Al Hikma,0,8.5,0
166,10:50:00,10:50:00,402,6,CITE M.ALI (Aller),0,9.5,0
166,10:51:00,10:51:00,432,7,BAB JEDID,0,10.6,0
166,10:51:00,10:51:00,433,8,BAB KHOUKHA,0,10.9,0
167,13:10:00,13:10:00,433,1,BAB KHOUKHA,0,0,0
167,13:10:00,13:10:00,432,2,BAB JEDID,0,.3,0
167,13:11:00,13:11:00,402,3,CITE M.ALI (Aller),0,1.4,0
167,13:12:00,13:12:00,311,4,Ecole Beit Al Hikma,0,2.4,0
167,13:13:00,13:13:00,101,5,Manufacture des tabacs,0,3.1,0
167,13:13:00,13:13:00,96,6,Ecole 02 Mars 1934,0,3.4,0
167,13:14:00,13:14:00,429,7,Immeubles El Mansourah,0,3.9,0
167,13:21:00,13:21:00,427,8,FACULTE,0,10.9,0
168,13:30:00,13:30:00,427,1,FACULTE,0,0,0
168,13:37:00,13:37:00,429,2,Immeubles El Mansourah,0,7,0
168,13:38:00,13:38:00,96,3,Ecole 02 Mars 1934,0,7.5,0
168,13:38:00,13:38:00,101,4,Manufacture des tabacs,0,7.8,0
168,13:39:00,13:39:00,311,5,Ecole Beit Al Hikma,0,8.5,0
168,13:40:00,13:40:00,402,6,CITE M.ALI (Aller),0,9.5,0
168,13:41:00,13:41:00,432,7,BAB JEDID,0,10.6,0
168,13:41:00,13:41:00,433,8,BAB KHOUKHA,0,10.9,0
169,06:00:00,06:00:00,422,1,EL HAJJEM,0,0,0
169,06:11:00,06:11:00,106,2,EL BATEN,0,13,0
169,06:16:00,06:16:00,107,3,EL AOUAMRIA,0,18,0
169,06:22:00,06:22:00,108,4,ECHBIKA,0,27,0
170,07:00:00,07:00:00,108,1,ECHBIKA,0,0,0
170,07:06:00,07:06:00,107,2,EL AOUAMRIA,0,9,0
170,07:11:00,07:11:00,106,3,EL BATEN,0,14,0
170,07:22:00,07:22:00,422,4,EL HAJJEM,0,27,0
171,18:30:00,18:30:00,422,1,EL HAJJEM,0,0,0
171,18:41:00,18:41:00,106,2,EL BATEN,0,13,0
171,18:46:00,18:46:00,107,3,EL AOUAMRIA,0,18,0
171,18:52:00,18:52:00,108,4,ECHBIKA,0,27,0
172,16:45:00,16:45:00,55,1,B. ELARGOUB,0,0,0
172,16:50:00,16:50:00,54,2,EL KHADHRA,0,5,0
172,16:56:00,16:56:00,53,3,BEN ZINA,0,11,0
172,17:02:00,17:02:00,5,4,ZAAFRANA,0,17,0
172,17:04:00,17:04:00,4,5,BIR ESSBIL,0,19,0
172,17:06:00,17:06:00,3,6,BARROUTA,0,21,0
172,17:10:00,17:10:00,2,7,RACCADA,0,25,0
172,17:20:00,17:20:00,403,8,Gare Kairouan,0,35,0
173,06:00:00,06:00:00,959,1,JBEL COUSCOUSI,0,0,0
173,06:15:00,06:15:00,108,2,ECHBIKA,0,17,0
173,06:19:00,06:19:00,44,3,BEN SALEM,0,21,0
173,06:23:00,06:23:00,444,4,El Araibia,0,25,0
173,06:25:00,06:25:00,365,5,ECHOURBIA,0,27,0
173,06:35:00,06:35:00,52,6,EL GRAGUIAA,0,35,0
173,06:37:00,06:37:00,51,7,CROISEMENT  HAMMED-BRIKAT,0,37,0
173,06:39:00,06:39:00,50,8,BRIKET,0,40,0
173,06:41:00,06:41:00,51,9,CROISEMENT  HAMMED-BRIKAT,0,42,0
173,06:51:00,06:51:00,49,10,ECHOUAMIKH,0,50,0
173,06:53:00,06:53:00,48,11,EDHOUAHER,0,51,0
173,06:56:00,06:56:00,47,12,EL FRAJNIA,0,54,0
173,07:01:00,07:01:00,4,13,BIR ESSBIL,0,59,0
173,07:03:00,07:03:00,3,14,BARROUTA,0,61,0
173,07:08:00,07:08:00,2,15,RACCADA,0,66,0
173,07:15:00,07:15:00,402,16,CITE M.ALI (Aller),0,73,0
174,18:00:00,18:00:00,402,1,CITE M.ALI (Aller),0,0,0
174,18:07:00,18:07:00,2,2,RACCADA,0,7,0
174,18:12:00,18:12:00,3,3,BARROUTA,0,12,0
174,18:14:00,18:14:00,4,4,BIR ESSBIL,0,14,0
174,18:19:00,18:19:00,47,5,EL FRAJNIA,0,19,0
174,18:22:00,18:22:00,48,6,EDHOUAHER,0,22,0
174,18:24:00,18:24:00,49,7,ECHOUAMIKH,0,23,0
174,18:34:00,18:34:00,51,8,CROISEMENT  HAMMED-BRIKAT,0,31,0
174,18:36:00,18:36:00,50,9,BRIKET,0,33,0
174,18:38:00,18:38:00,51,10,CROISEMENT  HAMMED-BRIKAT,0,36,0
174,18:40:00,18:40:00,52,11,EL GRAGUIAA,0,38,0
174,18:50:00,18:50:00,365,12,ECHOURBIA,0,46,0
174,18:52:00,18:52:00,444,13,El Araibia,0,48,0
174,18:56:00,18:56:00,44,14,BEN SALEM,0,52,0
174,19:00:00,19:00:00,108,15,ECHBIKA,0,56,0
174,19:15:00,19:15:00,959,16,JBEL COUSCOUSI,0,73,0
175,08:00:00,08:00:00,76,1,CHERARDA,0,0,0
175,08:07:00,08:07:00,75,2,BOUGUERRA,0,7,0
175,08:15:00,08:15:00,74,3,ECHATT,0,15,0
175,08:19:00,08:19:00,95,4,BIR EDOULA,0,19,0
175,08:28:00,08:28:00,227,5,BIR JEDID-Bouhajla,0,28,0
175,08:33:00,08:33:00,8,6,BOUHAJLA,0,33,0
175,08:43:00,08:43:00,7,7,EJDAA,0,43,0
175,08:47:00,08:47:00,6,8,EJBIL,0,47,0
175,08:50:00,08:50:00,5,9,ZAAFRANA,0,50,0
175,08:55:00,08:55:00,4,10,BIR ESSBIL,0,52,0
175,08:57:00,08:57:00,3,11,BARROUTA,0,54,0
175,09:01:00,09:01:00,2,12,RACCADA,0,58,0
175,09:11:00,09:11:00,403,13,Gare Kairouan,0,68,0
176,14:00:00,14:00:00,403,1,Gare Kairouan,0,0,0
176,14:10:00,14:10:00,2,2,RACCADA,0,10,0
176,14:14:00,14:14:00,3,3,BARROUTA,0,14,0
176,14:16:00,14:16:00,4,4,BIR ESSBIL,0,16,0
176,14:21:00,14:21:00,5,5,ZAAFRANA,0,18,0
176,14:24:00,14:24:00,6,6,EJBIL,0,21,0
176,14:28:00,14:28:00,7,7,EJDAA,0,25,0
176,14:38:00,14:38:00,8,8,BOUHAJLA,0,35,0
176,14:43:00,14:43:00,227,9,BIR JEDID-Bouhajla,0,40,0
176,14:52:00,14:52:00,95,10,BIR EDOULA,0,49,0
176,14:56:00,14:56:00,74,11,ECHATT,0,53,0
176,15:04:00,15:04:00,75,12,BOUGUERRA,0,61,0
176,15:11:00,15:11:00,76,13,CHERARDA,0,68,0
177,17:00:00,17:00:00,402,1,CITE M.ALI (Aller),0,0,0
177,17:10:00,17:10:00,2,2,RACCADA,0,7,0
177,17:14:00,17:14:00,3,3,BARROUTA,0,11,0
177,17:16:00,17:16:00,4,4,BIR ESSBIL,0,13,0
177,17:21:00,17:21:00,47,5,EL FRAJNIA,0,17,0
177,17:26:00,17:26:00,48,6,EDHOUAHER,0,21,0
177,17:28:00,17:28:00,49,7,ECHOUAMIKH,0,24,0
177,17:33:00,17:33:00,51,8,CROISEMENT  HAMMED-BRIKAT,0,29,0
177,17:38:00,17:38:00,891,9,SONDAGE EL AITHA,0,33,0
177,17:41:00,17:41:00,602,10,EJBILET,0,36,0
177,18:01:00,18:01:00,402,11,CITE M.ALI (Aller),0,51,0
178,07:35:00,07:35:00,422,1,EL HAJJEM,0,0,0
178,07:41:00,07:41:00,417,2,TRAVAUX,0,3.5,0
178,07:43:00,07:43:00,402,3,CITE M.ALI (Aller),0,4,0
178,07:45:00,07:45:00,311,4,Ecole Beit Al Hikma,0,4.8,0
178,07:47:00,07:47:00,451,5,Lycee Okba& Ibn Jazzar/ mansoura,0,5.6,0
178,07:49:00,07:49:00,450,6,Ecole Pilote,0,6.4,0
179,08:00:00,08:00:00,429,1,Immeubles El Mansourah,0,0,0
179,08:10:00,08:10:00,417,2,TRAVAUX,0,3,0
179,08:15:00,08:15:00,416,3,HOPITAL-Urgences,0,5,0
179,08:25:00,08:25:00,636,4,TRIBUNAL CANTONAL,0,7,0
180,08:00:00,08:00:00,399,1,Ecole Ibn Al Hani,0,0,0
180,08:07:00,08:07:00,417,2,TRAVAUX,0,3,0
180,08:12:00,08:12:00,432,3,BAB JEDID,0,5,0
180,08:17:00,08:17:00,425,4,ERRAHBA,0,6.5,0
180,08:22:00,08:22:00,375,5,gouvernerat,0,7.8,0
180,08:25:00,08:25:00,636,6,TRIBUNAL CANTONAL,0,8.8,0
181,17:05:00,17:05:00,636,1,TRIBUNAL CANTONAL,0,0,0
181,17:08:00,17:08:00,375,2,gouvernerat,0,1,0
181,17:13:00,17:13:00,425,3,ERRAHBA,0,2.3,0
181,17:18:00,17:18:00,432,4,BAB JEDID,0,3.8,0
181,17:23:00,17:23:00,417,5,TRAVAUX,0,5.8,0
181,17:30:00,17:30:00,399,6,Ecole Ibn Al Hani,0,8.8,0
182,12:05:00,12:05:00,377,1,elmanar,0,0,0
182,12:09:00,12:09:00,413,2,EL AMINIA,0,3.5,0
183,07:15:00,07:15:00,402,1,CITE M.ALI (Aller),0,0,0
183,07:30:00,07:30:00,412,2,ZONE INDUST,0,5,0
184,13:25:00,13:25:00,432,1,BAB JEDID,0,0,0
184,13:27:00,13:27:00,433,2,BAB KHOUKHA,0,.4,0
184,13:29:00,13:29:00,425,3,ERRAHBA,0,1.4,0
184,13:32:00,13:32:00,416,4,HOPITAL-Urgences,0,2.1,0
184,13:38:00,13:38:00,566,5,Lycee Pilote,0,3.8,0
184,13:43:00,13:43:00,703,6,croisement dar el Aman,0,5.1,0
185,13:40:00,13:40:00,703,1,croisement dar el Aman,0,0,0
185,13:45:00,13:45:00,566,2,Lycee Pilote,0,1.3,0
185,13:51:00,13:51:00,416,3,HOPITAL-Urgences,0,3,0
185,13:54:00,13:54:00,425,4,ERRAHBA,0,3.7,0
185,13:56:00,13:56:00,433,5,BAB KHOUKHA,0,4.7,0
185,13:58:00,13:58:00,432,6,BAB JEDID,0,5.1,0
186,17:05:00,17:05:00,703,1,croisement dar el Aman,0,0,0
186,17:10:00,17:10:00,566,2,Lycee Pilote,0,1.3,0
186,17:16:00,17:16:00,416,3,HOPITAL-Urgences,0,3,0
186,17:19:00,17:19:00,425,4,ERRAHBA,0,3.7,0
186,17:21:00,17:21:00,433,5,BAB KHOUKHA,0,4.7,0
186,17:23:00,17:23:00,432,6,BAB JEDID,0,5.1,0
187,18:10:00,18:10:00,703,1,croisement dar el Aman,0,0,0
187,18:15:00,18:15:00,566,2,Lycee Pilote,0,1.3,0
187,18:21:00,18:21:00,416,3,HOPITAL-Urgences,0,3,0
187,18:24:00,18:24:00,425,4,ERRAHBA,0,3.7,0
187,18:26:00,18:26:00,433,5,BAB KHOUKHA,0,4.7,0
187,18:28:00,18:28:00,432,6,BAB JEDID,0,5.1,0
188,09:10:00,09:10:00,432,1,BAB JEDID,0,0,0
188,09:20:00,09:20:00,589,2,CAFE FATNASSI-AFH,0,3,0
188,09:25:00,09:25:00,590,3,El JAWEDI,0,4.5,0
188,09:30:00,09:30:00,453,4,Stade Hamda El Aoueni,0,5,0
188,09:35:00,09:35:00,422,5,EL HAJJEM,0,6,0
189,09:35:00,09:35:00,422,1,EL HAJJEM,0,0,0
189,09:40:00,09:40:00,453,2,Stade Hamda El Aoueni,0,1,0
189,09:45:00,09:45:00,590,3,El JAWEDI,0,1.5,0
189,09:50:00,09:50:00,589,4,CAFE FATNASSI-AFH,0,3,0
189,10:00:00,10:00:00,432,5,BAB JEDID,0,6,0
190,10:10:00,10:10:00,432,1,BAB JEDID,0,0,0
190,10:20:00,10:20:00,589,2,CAFE FATNASSI-AFH,0,3,0
190,10:25:00,10:25:00,590,3,El JAWEDI,0,4.5,0
190,10:30:00,10:30:00,453,4,Stade Hamda El Aoueni,0,5,0
190,10:35:00,10:35:00,422,5,EL HAJJEM,0,6,0
191,10:35:00,10:35:00,422,1,EL HAJJEM,0,0,0
191,10:40:00,10:40:00,453,2,Stade Hamda El Aoueni,0,1,0
191,10:45:00,10:45:00,590,3,El JAWEDI,0,1.5,0
191,10:50:00,10:50:00,589,4,CAFE FATNASSI-AFH,0,3,0
191,11:00:00,11:00:00,432,5,BAB JEDID,0,6,0
192,11:10:00,11:10:00,432,1,BAB JEDID,0,0,0
192,11:20:00,11:20:00,589,2,CAFE FATNASSI-AFH,0,3,0
192,11:25:00,11:25:00,590,3,El JAWEDI,0,4.5,0
192,11:30:00,11:30:00,453,4,Stade Hamda El Aoueni,0,5,0
192,11:35:00,11:35:00,422,5,EL HAJJEM,0,6,0
193,07:00:00,07:00:00,677,1,Jelalta,0,0,0
193,07:10:00,07:10:00,432,2,BAB JEDID,0,6.5,0
193,07:20:00,07:20:00,425,3,ERRAHBA,0,8,0
193,07:25:00,07:25:00,344,4,HOPITAL,0,8.7,0
194,07:40:00,07:40:00,344,1,HOPITAL,0,0,0
194,07:45:00,07:45:00,425,2,ERRAHBA,0,.7,0
194,07:55:00,07:55:00,432,3,BAB JEDID,0,2.2,0
194,08:05:00,08:05:00,677,4,Jelalta,0,8.7,0
195,08:00:00,08:00:00,677,1,Jelalta,0,0,0
195,08:10:00,08:10:00,432,2,BAB JEDID,0,6.5,0
195,08:20:00,08:20:00,425,3,ERRAHBA,0,8,0
195,08:25:00,08:25:00,344,4,HOPITAL,0,8.7,0
196,08:40:00,08:40:00,344,1,HOPITAL,0,0,0
196,08:45:00,08:45:00,425,2,ERRAHBA,0,.7,0
196,08:55:00,08:55:00,432,3,BAB JEDID,0,2.2,0
196,09:05:00,09:05:00,677,4,Jelalta,0,8.7,0
197,09:00:00,09:00:00,677,1,Jelalta,0,0,0
197,09:10:00,09:10:00,432,2,BAB JEDID,0,6.5,0
197,09:20:00,09:20:00,425,3,ERRAHBA,0,8,0
197,09:25:00,09:25:00,344,4,HOPITAL,0,8.7,0
198,12:10:00,12:10:00,344,1,HOPITAL,0,0,0
198,12:15:00,12:15:00,425,2,ERRAHBA,0,.7,0
198,12:25:00,12:25:00,432,3,BAB JEDID,0,2.2,0
198,12:35:00,12:35:00,677,4,Jelalta,0,8.7,0
199,13:00:00,13:00:00,677,1,Jelalta,0,0,0
199,13:10:00,13:10:00,432,2,BAB JEDID,0,6.5,0
199,13:20:00,13:20:00,425,3,ERRAHBA,0,8,0
199,13:25:00,13:25:00,344,4,HOPITAL,0,8.7,0
200,18:10:00,18:10:00,344,1,HOPITAL,0,0,0
200,18:15:00,18:15:00,425,2,ERRAHBA,0,.7,0
200,18:25:00,18:25:00,432,3,BAB JEDID,0,2.2,0
200,18:35:00,18:35:00,677,4,Jelalta,0,8.7,0
201,18:30:00,18:30:00,420,1,ETTABEN,0,0,0
201,19:00:00,19:00:00,653,2,NWAWIYA,0,26,0
201,19:10:00,19:10:00,815,3,BECHIR ZARROUK,0,33,0
201,19:20:00,19:20:00,293,4,ENNABICH,0,40,0
201,19:30:00,19:30:00,328,5,EC.ENNABICH,0,45.5,0
201,20:00:00,20:00:00,420,6,ETTABEN,0,64.5,0
202,08:00:00,08:00:00,407,1,C.U.RACCADA,0,0,0
202,08:15:00,08:15:00,414,2,C.U.DAR AL AMEN,0,12,0
203,08:00:00,08:00:00,407,1,C.U.RACCADA,0,0,0
203,08:15:00,08:15:00,414,2,C.U.DAR AL AMEN,0,12,0
204,15:40:00,15:40:00,414,1,C.U.DAR AL AMEN,0,0,0
204,15:55:00,15:55:00,407,2,C.U.RACCADA,0,12,0
205,08:00:00,08:00:00,402,1,CITE M.ALI (Aller),0,0,0
205,08:06:00,08:06:00,417,2,TRAVAUX,0,1,0
205,08:09:00,08:09:00,404,3,AGIL,0,1.5,0
205,08:12:00,08:12:00,35,4,essaid,0,2,0
205,08:15:00,08:15:00,403,5,Gare Kairouan,0,2.8,0
205,08:20:00,08:20:00,414,6,C.U.DAR AL AMEN,0,5.5,0
206,09:30:00,09:30:00,402,1,CITE M.ALI (Aller),0,0,0
206,09:36:00,09:36:00,417,2,TRAVAUX,0,1,0
206,09:39:00,09:39:00,404,3,AGIL,0,1.5,0
206,09:42:00,09:42:00,35,4,essaid,0,2,0
206,09:45:00,09:45:00,403,5,Gare Kairouan,0,2.8,0
206,09:50:00,09:50:00,414,6,C.U.DAR AL AMEN,0,5.5,0
207,10:15:00,10:15:00,414,1,C.U.DAR AL AMEN,0,0,0
207,10:20:00,10:20:00,403,2,Gare Kairouan,0,2.7,0
207,10:23:00,10:23:00,35,3,essaid,0,3.5,0
207,10:26:00,10:26:00,404,4,AGIL,0,4,0
207,10:29:00,10:29:00,417,5,TRAVAUX,0,4.5,0
207,10:35:00,10:35:00,402,6,CITE M.ALI (Aller),0,5.5,0
208,07:20:00,07:20:00,396,1,Cite Enacer-Cafe Ayouni,0,0,0
208,07:21:00,07:21:00,395,2,Marina-Cite Ennacer,0,.25,0
208,07:22:00,07:22:00,394,3,Immeubles Cite Ennacer,0,.5,0
208,07:24:00,07:24:00,404,4,AGIL,0,1,0
208,07:26:00,07:26:00,370,5,CROISEMENT ESSAIED,0,1.5,0
208,07:27:00,07:27:00,369,6,Pharmacie HIND GHITH,0,1.75,0
208,07:28:00,07:28:00,416,7,HOPITAL-Urgences,0,2,0
208,07:29:00,07:29:00,344,8,HOPITAL,0,2.25,0
208,07:30:00,07:30:00,425,9,ERRAHBA,0,2.5,0
208,07:31:00,07:31:00,401,10,AWLED FARHAN,0,2.75,0
208,07:32:00,07:32:00,433,11,BAB KHOUKHA,0,3.25,0
208,07:33:00,07:33:00,432,12,BAB JEDID,0,3.75,0
209,07:25:00,07:25:00,396,1,Cite Enacer-Cafe Ayouni,0,0,0
209,07:26:00,07:26:00,395,2,Marina-Cite Ennacer,0,.25,0
209,07:27:00,07:27:00,394,3,Immeubles Cite Ennacer,0,.5,0
209,07:29:00,07:29:00,404,4,AGIL,0,1,0
209,07:31:00,07:31:00,370,5,CROISEMENT ESSAIED,0,1.5,0
209,07:32:00,07:32:00,369,6,Pharmacie HIND GHITH,0,1.75,0
209,07:33:00,07:33:00,416,7,HOPITAL-Urgences,0,2,0
209,07:34:00,07:34:00,344,8,HOPITAL,0,2.25,0
209,07:35:00,07:35:00,425,9,ERRAHBA,0,2.5,0
209,07:36:00,07:36:00,401,10,AWLED FARHAN,0,2.75,0
209,07:37:00,07:37:00,433,11,BAB KHOUKHA,0,3.25,0
209,07:38:00,07:38:00,432,12,BAB JEDID,0,3.75,0
210,13:30:00,13:30:00,396,1,Cite Enacer-Cafe Ayouni,0,0,0
210,13:31:00,13:31:00,395,2,Marina-Cite Ennacer,0,.25,0
210,13:32:00,13:32:00,394,3,Immeubles Cite Ennacer,0,.5,0
210,13:34:00,13:34:00,404,4,AGIL,0,1,0
210,13:36:00,13:36:00,370,5,CROISEMENT ESSAIED,0,1.5,0
210,13:37:00,13:37:00,369,6,Pharmacie HIND GHITH,0,1.75,0
210,13:38:00,13:38:00,416,7,HOPITAL-Urgences,0,2,0
210,13:39:00,13:39:00,344,8,HOPITAL,0,2.25,0
210,13:40:00,13:40:00,425,9,ERRAHBA,0,2.5,0
210,13:41:00,13:41:00,401,10,AWLED FARHAN,0,2.75,0
210,13:42:00,13:42:00,433,11,BAB KHOUKHA,0,3.25,0
210,13:43:00,13:43:00,432,12,BAB JEDID,0,3.75,0
211,06:00:00,06:00:00,959,1,JBEL COUSCOUSI,0,0,0
211,06:04:00,06:04:00,399,2,Ecole Ibn Al Hani,0,3.5,0
211,06:06:00,06:06:00,450,3,Ecole Pilote,0,5.5,0
211,06:16:00,06:16:00,42,4,E. ABIDA,0,15.5,0
211,06:22:00,06:22:00,360,5,SIDI FREJ,0,20.5,0
211,06:32:00,06:32:00,42,6,E. ABIDA,0,25.5,0
211,06:35:00,06:35:00,569,7,Oueled Hmed-Chebika,0,28.5,0
211,06:40:00,06:40:00,2,8,RACCADA,0,33.5,0
211,06:46:00,06:46:00,402,9,CITE M.ALI (Aller),0,41.5,0
212,06:00:00,06:00:00,959,1,JBEL COUSCOUSI,0,0,0
212,06:08:00,06:08:00,248,2,MRAZGUIA,0,8,0
212,06:18:00,06:18:00,247,3,GHABET,0,18,0
212,06:26:00,06:26:00,636,4,TRIBUNAL CANTONAL,0,26,0
